dataset_id,cell_count,unique_cell_types,tissues,diseases,tissue_general_query,collection_name,collection_doi,dataset_title,dataset_h5ad_path,dataset_total_cell_count
edbfa04a-f1dd-496a-8237-df11d70621ca,0,0,,,blood;brain;intestine;kidney;liver;lung,LNCS: Atlas of healthy human lymph nodes with and without ex vivo adjuvant stimulation,10.1016/j.celrep.2025.115938,Human lymph nodes with partial T and B cell depletion,edbfa04a-f1dd-496a-8237-df11d70621ca.h5ad,77525
edc8d3fe-153c-4e3d-8be0-2108d30f8d70,0,0,,,blood;brain;intestine;kidney;liver;lung,Local and systemic responses to SARS-CoV-2 infection in children and adults,10.1038/s41586-021-04345-x,Airway,edc8d3fe-153c-4e3d-8be0-2108d30f8d70.h5ad,236977
ee1058a5-40ef-4f3f-8020-5476d7787e1e,0,0,,,blood;brain;intestine;kidney;liver;lung,Human subcutaneous and visceral adipocyte atlases uncover classical and non-classical adipocytes and depot-specific patterns,10.1038/s41588-024-02048-3,snRNA-seq of human subcutaneous adipose tissue - adipocytes integrated with emont et al,ee1058a5-40ef-4f3f-8020-5476d7787e1e.h5ad,26601
ee195b7d-184d-4dfa-9b1c-51a7e601ac11,0,0,,,blood;brain;intestine;kidney;liver;lung,Charting human development using a multi-endodermal organ atlas and organoid models,10.1016/j.cell.2021.04.028,Adult duodenum,ee195b7d-184d-4dfa-9b1c-51a7e601ac11.h5ad,5200
eeacb0c1-2217-4cf6-b8ce-1f0fedf1b569,9337,8,blood,COVID-19,blood;brain;intestine;kidney;liver;lung,Longitudinal profiling of respiratory and systemic immune responses reveals myeloid cell-driven lung inflammation in severe COVID-19,10.1016/j.immuni.2021.03.005,49 years old male - Fresh PBMCs (3 days post-intubation),eeacb0c1-2217-4cf6-b8ce-1f0fedf1b569.h5ad,9337
eec3e37d-ed41-4881-bc6e-aaf39a2c6eb0,0,0,,,blood;brain;intestine;kidney;liver;lung,SEA-AD: Seattle Alzheimer’s Disease Brain Cell Atlas,10.1038/s41593-024-01774-5,Lamp5 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),eec3e37d-ed41-4881-bc6e-aaf39a2c6eb0.h5ad,42921
eec804b9-2ae5-44f0-a1b5-d721e21257de,0,0,,,blood;brain;intestine;kidney;liver;lung,Longitudinal profiling of respiratory and systemic immune responses reveals myeloid cell-driven lung inflammation in severe COVID-19,10.1016/j.immuni.2021.03.005,74 years old female - Airway Wash (5 days post-intubation),eec804b9-2ae5-44f0-a1b5-d721e21257de.h5ad,1324
ef0d813e-b9b4-4d30-8e54-b3939942c447,0,0,,,blood;brain;intestine;kidney;liver;lung,Progressive plasticity during colorectal cancer metastasis,10.1038/s41586-024-08560-0,progressive_plasticity_during_crc_metastasis_kg183_tumor,ef0d813e-b9b4-4d30-8e54-b3939942c447.h5ad,1203
ef1a4b05-540c-4f73-8ceb-49dfa800645d,5594,3,lung,normal,blood;brain;intestine;kidney;liver;lung,Transcriptomic Analysis of Air-Liquid Interface Culture in Human Lung Organoids Reveals Regulators of Epithelial Differentiation,10.3390/cells13231991,Transcriptomic Analysis of Air-Liquid Interface Culture in Human Lung Organoids Reveals Regulators of Epithelial Differentiation,ef1a4b05-540c-4f73-8ceb-49dfa800645d.h5ad,5594
ef7bb7f0-234d-459f-b613-b37cc7a4c70f,0,0,,,blood;brain;intestine;kidney;liver;lung,Single-cell integration reveals metaplasia in inflammatory gut diseases,10.1038/s41586-024-07571-1,Extended - Mesenchymal (adult/pediatric),ef7bb7f0-234d-459f-b613-b37cc7a4c70f.h5ad,77050
f01bdd17-4902-40f5-86e3-240d66dd2587,0,0,,,blood;brain;intestine;kidney;liver;lung,Tabula Sapiens,10.1126/science.abl4896,Tabula Sapiens - Salivary_Gland,f01bdd17-4902-40f5-86e3-240d66dd2587.h5ad,39821
f0f0d7c4-3bec-428e-9539-c99d36548d96,0,0,,,blood;brain;intestine;kidney;liver;lung,Developmental cell programs are co-opted in inflammatory skin disease,10.1126/science.aba6500,Human healthy adult skin scRNA-seq data,f0f0d7c4-3bec-428e-9539-c99d36548d96.h5ad,195739
f13b63f5-779f-478a-90a7-5ee65d9d6828,0,0,,,blood;brain;intestine;kidney;liver;lung,Chromatin accessibility during human first-trimester neurodevelopment,10.1038/s41586-024-07234-1,All_Neuron_GABA,f13b63f5-779f-478a-90a7-5ee65d9d6828.h5ad,29897
f14bc322-1322-4184-8d16-409557525ea5,440854,33,lung,anthracosis;hypersensitivity pneumonitis;interstitial lung disease;lymphoid interstitial pneumonia;non-specific interstitial pneumonia;normal;pulmonary sarcoidosis,blood;brain;intestine;kidney;liver;lung,Single-cell RNA-seq analysis of Interstitial Lung Disease (ILD) subtypes,10.1038/s41588-024-01702-0,Single-cell RNA-seq analysis of Interstitial Lung Disease (ILD) subtypes,f14bc322-1322-4184-8d16-409557525ea5.h5ad,471905
f156606a-dd9a-49fd-bc40-0e069b6cf07c,0,0,,,blood;brain;intestine;kidney;liver;lung,Longitudinal profiling of respiratory and systemic immune responses reveals myeloid cell-driven lung inflammation in severe COVID-19,10.1016/j.immuni.2021.03.005,49 years old male - Airway Wash (2 days post-intubation),f156606a-dd9a-49fd-bc40-0e069b6cf07c.h5ad,9852
f15af735-2677-444e-8963-6a88cd9510e3,0,0,,,blood;brain;intestine;kidney;liver;lung,Human subcutaneous and visceral adipocyte atlases uncover classical and non-classical adipocytes and depot-specific patterns,10.1038/s41588-024-02048-3,snRNA-seq of human visceral adipose tissue - adipocytes SCT normalization,f15af735-2677-444e-8963-6a88cd9510e3.h5ad,14213
f15e263b-6544-46cb-a46e-e33ab7ce8347,0,0,,,blood;brain;intestine;kidney;liver;lung,Spatial multi-omic map of human myocardial infarction,10.1038/s41586-022-05060-x,Ischemia-snRNA-Spatial multi-omic map of human myocardial infarction,f15e263b-6544-46cb-a46e-e33ab7ce8347.h5ad,19722
f1606894-59df-4794-a37f-baa7c6fb6de1,0,0,,,blood;brain;intestine;kidney;liver;lung,Transcriptomic and spatial dissection of human ex vivo right atrial tissue reveals proinflammatory microvascular changes in ischemic heart disease,10.1016/j.xcrm.2024.101556,PERIHEART,f1606894-59df-4794-a37f-baa7c6fb6de1.h5ad,392819
f16f4108-7873-4035-9989-3748da1a7ff1,0,0,,,blood;brain;intestine;kidney;liver;lung,Human Brain Cell Atlas v1.0,10.1126/science.add7046,Supercluster: Committed oligodendrocyte precursor,f16f4108-7873-4035-9989-3748da1a7ff1.h5ad,4720
f171db61-e57e-4535-a06a-35d8b6ef8f2b,0,0,,,blood;brain;intestine;kidney;liver;lung,Spatial multiomics map of trophoblast development in early pregnancy,10.1038/s41586-023-05869-0,donor_p13_trophoblasts,f171db61-e57e-4535-a06a-35d8b6ef8f2b.h5ad,37675
